year,zip_code,num_returns_total,unemployment_returns,earned_income_credit_returns,low_income_returns,eic_ratio,unemployment_ratio,low_income_ratio,eic_ratio_scaled,unemployment_ratio_scaled,low_income_ratio_scaled,poverty_index,total_animals_count,abandoned_count,euthanasia_request_count,owner_surrender_count,public_assist_count,stray_count,wildlife_count
2018,78613,37830.0,930.0,3500.0,9280.0,0.09251916468411314,0.02458366375892149,0.24530795664816282,0.17732839897788352,0.1324345757335448,0.39686621638850955,0.2716310344882314,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78614,230.0,0.0,50.0,80.0,0.21739130434782608,0.0,0.34782608695652173,0.4166666666666667,0.0,0.562722974736781,0.44072533863155144,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78615,710.0,20.0,120.0,210.0,0.16901408450704225,0.028169014084507043,0.29577464788732394,0.323943661971831,0.15174920490686053,0.4785126704187768,0.37628027006645953,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78616,4020.0,70.0,990.0,1530.0,0.2462686567164179,0.017412935323383085,0.3805970149253731,0.47201492537313433,0.09380516770983792,0.6157407176923919,0.49887055615047066,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78617,10350.0,140.0,2890.0,4040.0,0.2792270531400966,0.01352657004830918,0.3903381642512077,0.5351851851851852,0.07286894187314945,0.6315002272046097,0.5322953297627226,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78618,130.0,0.0,0.0,40.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.49779340072869094,0.22400703032791092,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78619,2470.0,50.0,110.0,530.0,0.044534412955465584,0.020242914979757085,0.2145748987854251,0.08535762483130904,0.10905054198772365,0.34714539787658705,0.2055314144173256,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78620,9070.0,150.0,650.0,2150.0,0.07166482910694598,0.016538037486218304,0.237045203969129,0.13735758912164647,0.08909200839349861,0.38349849918321144,0.24329444057653593,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78621,11400.0,220.0,2370.0,3800.0,0.20789473684210527,0.01929824561403509,0.3333333333333333,0.3984649122807018,0.10396151669496323,0.5392761841227485,0.4323796450510489,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78623,820.0,0.0,70.0,190.0,0.08536585365853659,0.0,0.23170731707317074,0.1636178861788618,0.0,0.37486271335361787,0.24231626978961587,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78624,11430.0,80.0,1520.0,3650.0,0.13298337707786526,0.00699912510936133,0.3193350831146107,0.2548848060659084,0.03770496429881749,0.5166294152357039,0.35095189601560733,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78626,15640.0,310.0,2480.0,4650.0,0.1585677749360614,0.019820971867007674,0.29731457800511507,0.303921568627451,0.10677749360613811,0.4810040133319911,0.3638942612423628,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78628,17500.0,290.0,1500.0,4030.0,0.08571428571428572,0.01657142857142857,0.2302857142857143,0.16428571428571428,0.08927188940092165,0.3725628037739445,0.25050902206693865,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78629,5490.0,40.0,1360.0,2060.0,0.24772313296903462,0.007285974499089253,0.37522768670309653,0.47480267152398303,0.039250249720900174,0.6070540651873562,0.4907605564921927,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78631,1310.0,0.0,200.0,470.0,0.15267175572519084,0.0,0.35877862595419846,0.2926208651399491,0.0,0.5804423050481491,0.3928784265846442,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78632,410.0,0.0,60.0,110.0,0.14634146341463414,0.0,0.2682926829268293,0.28048780487804875,0.0,0.4340515628305049,0.32154271546884916,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78633,14560.0,130.0,450.0,2690.0,0.030906593406593408,0.008928571428571428,0.18475274725274726,0.05923763736263737,0.048099078341013825,0.2988982696339684,0.165971065982574,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78634,16550.0,390.0,2380.0,4190.0,0.14380664652567976,0.023564954682779457,0.25317220543806646,0.2756294058408862,0.12694669135561837,0.4095892226237431,0.321043051944645,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78636,1900.0,0.0,260.0,610.0,0.1368421052631579,0.0,0.32105263157894737,0.262280701754386,0.0,0.519408114181384,0.3517599671710965,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78638,1030.0,0.0,150.0,330.0,0.14563106796116504,0.0,0.32038834951456313,0.279126213592233,0.0,0.5183334196907972,0.3588568349773636,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78639,3370.0,30.0,720.0,1270.0,0.21364985163204747,0.008902077151335312,0.3768545994065282,0.4094955489614243,0.04795635110558055,0.6096861310111785,0.4634273910982294,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78640,27530.0,550.0,5040.0,8680.0,0.18307301126044315,0.019978205593897565,0.3152924082818743,0.3508899382491827,0.10762452690906109,0.5100890604633626,0.39820300211155146,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78641,33720.0,700.0,3480.0,8000.0,0.10320284697508897,0.020759193357058125,0.2372479240806643,0.19780545670225386,0.11183178356866796,0.38382646556779254,0.27291754337838764,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78642,7770.0,150.0,810.0,1870.0,0.10424710424710425,0.019305019305019305,0.24066924066924067,0.19980694980694982,0.10399800722381368,0.38936156923148246,0.2755256342896759,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78643,3020.0,30.0,500.0,1070.0,0.16556291390728478,0.009933774834437087,0.3543046357615894,0.3173289183222958,0.05351420636616108,0.5732041559715306,0.406091304068838,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78644,8440.0,190.0,1970.0,3110.0,0.2334123222748815,0.022511848341232227,0.3684834123222749,0.4473736176935229,0.12127350558018653,0.5961429855290572,0.48170982200817974,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78645,6590.0,150.0,660.0,1630.0,0.10015174506828528,0.02276176024279211,0.2473444613050076,0.19195751138088013,0.12261980517891233,0.40016093176938394,0.2787152799355101,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78648,3380.0,50.0,890.0,1330.0,0.26331360946745563,0.014792899408284023,0.39349112426035504,0.5046844181459567,0.07969078068333652,0.6366011759318836,0.5215475954033618,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78650,740.0,0.0,130.0,240.0,0.17567567567567569,0.0,0.32432432432432434,0.3367117117117117,0.0,0.524701152119431,0.3876357887240142,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78652,2720.0,60.0,290.0,620.0,0.10661764705882353,0.022058823529411766,0.22794117647058823,0.20435049019607843,0.11883301707779888,0.3687697435545265,0.26978740689555214,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78653,12830.0,270.0,2590.0,3630.0,0.20187061574434917,0.021044427123928292,0.2829306313328137,0.38691868017666925,0.11336836547406533,0.4577332537097997,0.39143020679631757,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78654,8950.0,90.0,1630.0,3130.0,0.18212290502793296,0.01005586592178771,0.34972067039106147,0.3490689013035382,0.0541719228689854,0.5657880859120232,0.4171028365339011,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78655,1300.0,30.0,280.0,470.0,0.2153846153846154,0.023076923076923078,0.36153846153846153,0.41282051282051285,0.12431761786600498,0.5849072458562118,0.4614092531911266,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78656,1150.0,20.0,310.0,440.0,0.26956521739130435,0.017391304347826087,0.3826086956521739,0.5166666666666667,0.09368863955119215,0.6189952722104591,0.520416736449826,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78657,3180.0,30.0,340.0,820.0,0.1069182389937107,0.009433962264150943,0.2578616352201258,0.2049266247379455,0.050821667681071214,0.41717591601948467,0.28502831010895074,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78659,1440.0,20.0,250.0,450.0,0.1736111111111111,0.013888888888888888,0.3125,0.33275462962962965,0.07482078853046595,0.5055714226150767,0.3847288023631645,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78660,47980.0,1180.0,6910.0,12610.0,0.14401834097540642,0.024593580658607752,0.2628178407669862,0.2760351535361956,0.13248799903185468,0.42519420686460135,0.3288020120835441,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78662,1120.0,20.0,190.0,340.0,0.16964285714285715,0.017857142857142856,0.30357142857142855,0.32514880952380953,0.09619815668202765,0.49112652482607444,0.37694371612565053,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78663,370.0,0.0,50.0,110.0,0.13513513513513514,0.0,0.2972972972972973,0.25900900900900903,0.0,0.4809760561094784,0.33299327930331934,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78664,28000.0,700.0,4800.0,8400.0,0.17142857142857143,0.025,0.3,0.32857142857142857,0.13467741935483873,0.4853485657104736,0.3797317393623399,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78665,25550.0,610.0,2760.0,6160.0,0.10802348336594912,0.023874755381604697,0.2410958904109589,0.20704500978473583,0.12861561770090274,0.39005181536549477,0.2815551330876941,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78666,31700.0,440.0,6020.0,15060.0,0.18990536277602524,0.0138801261829653,0.4750788643533123,0.3639852786540484,0.07477358298565179,0.7685961513774693,0.5171390018127482,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78669,5440.0,110.0,440.0,1330.0,0.08088235294117647,0.02022058823529412,0.24448529411764705,0.15502450980392157,0.10893026565464897,0.39553528945767763,0.2586449362331845,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78671,380.0,0.0,70.0,130.0,0.18421052631578946,0.0,0.34210526315789475,0.3530701754385965,0.0,0.5534676626522945,0.407942027140901,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78672,420.0,0.0,70.0,160.0,0.16666666666666666,0.0,0.38095238095238093,0.3194444444444444,0.0,0.6163156389974268,0.42109203754884206,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78676,7080.0,90.0,640.0,1960.0,0.0903954802259887,0.012711864406779662,0.2768361581920904,0.17325800376647835,0.0684800437397485,0.44787344105109617,0.28635715454188343,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78681,24840.0,540.0,2250.0,5990.0,0.09057971014492754,0.021739130434782608,0.24114331723027374,0.1736111111111111,0.11711079943899018,0.39012854382793033,0.26539392466646766,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78701,5940.0,90.0,280.0,910.0,0.04713804713804714,0.015151515151515152,0.1531986531986532,0.09034792368125702,0.08162267839687196,0.24784915532914198,0.16035095339436672,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78702,13310.0,250.0,2230.0,3820.0,0.16754320060105185,0.018782870022539443,0.2870022539444027,0.3211244678186827,0.10118513850851894,0.46432044102529657,0.36356872283064257,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78703,11250.0,150.0,460.0,1940.0,0.04088888888888889,0.013333333333333334,0.17244444444444446,0.07837037037037038,0.07182795698924732,0.27898554591950186,0.16799295802936726,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78704,27420.0,540.0,2350.0,6080.0,0.08570386579139315,0.019693654266958426,0.22173595915390226,0.16426574276683686,0.10609162137361475,0.3587307658059421,0.245957590995112,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78705,6890.0,40.0,440.0,3690.0,0.06386066763425254,0.005805515239477504,0.5355587808417998,0.12239961296565069,0.03127487241912075,0.8664422871173912,0.4481063422792809,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78717,15400.0,370.0,1120.0,3140.0,0.07272727272727272,0.024025974025974027,0.2038961038961039,0.1393939393939394,0.12943024717218266,0.32986893859975913,0.2241113198143826,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78719,770.0,0.0,200.0,320.0,0.2597402597402597,0.0,0.4155844155844156,0.4978354978354978,0.0,0.6723443334517384,0.5265809240792563,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78721,5590.0,110.0,1370.0,2180.0,0.24508050089445438,0.01967799642218247,0.38998211091234347,0.4697376267143709,0.10600727104853137,0.6309241939468292,0.5058985464023932,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78722,3580.0,70.0,310.0,870.0,0.08659217877094973,0.019553072625698324,0.2430167597765363,0.1659683426443203,0.10533429446747163,0.3931594526704954,0.26214093733841426,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78723,16010.0,350.0,2630.0,4790.0,0.16427232979387882,0.021861336664584636,0.29918800749531543,0.31485529877160107,0.11776913622534305,0.4840349010520859,0.37127750354319344,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78724,10700.0,200.0,3090.0,4490.0,0.288785046728972,0.018691588785046728,0.41962616822429905,0.5535046728971963,0.10069339764847754,0.6788831962741515,0.5646438808919544,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78725,4910.0,130.0,980.0,1380.0,0.19959266802443992,0.026476578411405296,0.28105906313645623,0.38255261371350985,0.14263189015176403,0.45470537724402826,0.3910292849460686,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78726,7200.0,190.0,850.0,1940.0,0.11805555555555555,0.02638888888888889,0.26944444444444443,0.22627314814814814,0.14215949820788532,0.4359149154992217,0.31220057846210497,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78727,15180.0,300.0,1340.0,3130.0,0.08827404479578392,0.019762845849802372,0.20619235836627142,0.1691919191919192,0.10646436312635472,0.33358388464509936,0.23689554803929383,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78728,12490.0,330.0,2260.0,3690.0,0.18094475580464373,0.02642113690952762,0.2954363490792634,0.34681078195890047,0.14233322141584234,0.47796536094786435,0.3853825864496284,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78729,16040.0,420.0,1900.0,4110.0,0.11845386533665836,0.026184538653366583,0.2562344139650873,0.2270365752285952,0.1410586437132974,0.41454335101206286,0.3028168311796259,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78730,4530.0,90.0,220.0,870.0,0.04856512141280353,0.019867549668874173,0.19205298013245034,0.0930831493745401,0.10702841273232216,0.3107087948256895,0.19240921616333556,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78731,13540.0,230.0,650.0,2590.0,0.048005908419497784,0.016986706056129987,0.1912850812407681,0.09201132447070409,0.09150902939915187,0.30946646607339406,0.18981590868475937,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78732,7230.0,150.0,320.0,1530.0,0.04426002766251729,0.02074688796680498,0.21161825726141079,0.08483171968649147,0.11176549324053005,0.34236205879991916,0.2034137496429378,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78733,4050.0,80.0,180.0,900.0,0.044444444444444446,0.019753086419753086,0.2222222222222222,0.0851851851851852,0.10641178813221824,0.3595174560818323,0.2107573673833797,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78734,11030.0,200.0,810.0,2630.0,0.07343608340888486,0.01813236627379873,0.2384406165004533,0.14075249320036265,0.09768081186207704,0.38575603741872033,0.24669691996479504,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78735,9970.0,190.0,610.0,1920.0,0.06118355065195587,0.01905717151454363,0.19257773319959878,0.11726847208291541,0.10266282719125118,0.3115577553206651,0.20323808505073634,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78736,4500.0,90.0,400.0,1040.0,0.08888888888888889,0.02,0.2311111111111111,0.1703703703703704,0.10774193548387097,0.3738981543251056,0.25569502966135127,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78737,8570.0,180.0,350.0,1670.0,0.040840140023337225,0.021003500583430573,0.19486581096849476,0.07827693504472968,0.11314789023977115,0.31525947286522404,0.1884061725834563,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78738,11720.0,200.0,440.0,2120.0,0.03754266211604096,0.017064846416382253,0.18088737201365188,0.07195676905574518,0.09192997908180117,0.2926447552065427,0.17326368382620969,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78739,8470.0,170.0,230.0,1460.0,0.02715466351829988,0.020070838252656435,0.17237308146399055,0.05204643841007477,0.10812354800624596,0.2788700928521415,0.1597247938686219,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78741,23540.0,450.0,4150.0,9240.0,0.17629566694987256,0.019116397621070518,0.3925233644859813,0.3379000283205891,0.10298188395867021,0.6350355065370683,0.44811917908181287,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78742,320.0,0.0,80.0,120.0,0.25,0.0,0.375,0.4791666666666667,0.0,0.606685707138092,0.48863356821214143,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78744,22460.0,390.0,5420.0,8520.0,0.2413178984861977,0.017364203027604632,0.37934105075690117,0.4625259720985456,0.09354264211645076,0.6137087829998865,0.49365990400593956,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78745,31270.0,630.0,4300.0,8900.0,0.13751199232491207,0.020147105852254557,0.28461784457946915,0.2635646519560815,0.10853440894601649,0.4604628754741728,0.33666582823821606,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78746,13440.0,190.0,420.0,2510.0,0.03125,0.014136904761904762,0.18675595238095238,0.059895833333333336,0.07615687403993857,0.3021391120866292,0.170531412842977,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78747,9950.0,210.0,1640.0,2840.0,0.16482412060301507,0.021105527638190954,0.28542713567839195,0.3159128978224456,0.11369751985735127,0.4617721697211876,0.3613280323803701,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78748,26470.0,530.0,3200.0,6650.0,0.12089157536834153,0.020022667170381564,0.2512278050623347,0.23170885278932127,0.10786404572431359,0.4064435161786487,0.29795497060801784,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78749,17340.0,370.0,1140.0,3510.0,0.0657439446366782,0.021337946943483274,0.20242214532871972,0.1260092272202999,0.11494958514715184,0.3274843263444372,0.21556705761884687,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78750,13640.0,310.0,1190.0,3200.0,0.0872434017595308,0.022727272727272728,0.23460410557184752,0.1672165200391007,0.12243401759530792,0.3795492204969491,0.25828798500075323,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78751,8810.0,170.0,620.0,2440.0,0.07037457434733257,0.019296254256526674,0.27695800227014755,0.13488460083238743,0.10395078905935337,0.44807056387951405,0.272724903026291,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78752,8660.0,130.0,1620.0,3090.0,0.18706697459584296,0.015011547344110854,0.3568129330254042,0.35854503464203236,0.08086865827311332,0.5772621509027573,0.4292000993224667,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78753,23790.0,430.0,5600.0,9180.0,0.2353930222782682,0.01807482135350988,0.3858764186633039,0.4511699593666807,0.09737081180761774,0.624281887799096,0.49369041240536127,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78754,12250.0,260.0,2110.0,3500.0,0.17224489795918368,0.02122448979591837,0.2857142857142857,0.33013605442176874,0.11433838051349574,0.4622367292480701,0.36800159070277705,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78756,4610.0,90.0,270.0,910.0,0.05856832971800434,0.019522776572668113,0.19739696312364424,0.11225596529284165,0.10517108669792177,0.3193544430922133,0.2047417924430669,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78757,12430.0,220.0,890.0,2500.0,0.07160096540627514,0.017699115044247787,0.2011263073209976,0.1372351836953607,0.09534684556094776,0.32538788261630036,0.21771506439634225,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78758,23190.0,430.0,3750.0,7240.0,0.16170763260025872,0.018542475204829666,0.31220353600689954,0.3099396291504959,0.09989010836150175,0.5050917947022897,0.3767531515699037,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2018,78759,21930.0,460.0,1530.0,4560.0,0.06976744186046512,0.020975832193342453,0.2079343365253078,0.13372093023255816,0.11299883794478031,0.33640210664839026,0.2228552503909048,16979.0,0.0,2.0,3306.0,1088.0,12012.0,571.0
2019,78602,14820,330,2630,4690,0.1774628879892038,0.022267206477732792,0.3164642375168691,0.34013720197930725,0.11995559618649601,0.5119848792582369,0.3954504961755445,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78605,2830,30,490,860,0.17314487632508835,0.01060070671378092,0.303886925795053,0.33186101295641934,0.057107032941981085,0.491636945242647,0.376284784483778,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78606,3030,40,430,890,0.1419141914191419,0.013201320132013201,0.29372937293729373,0.27200220022002203,0.07111678909826467,0.4752037662071744,0.34335436380206485,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78607,120,0,0,40,0.0,0.0,0.3333333333333333,0.0,0.0,0.5392761841227485,0.24267428285523682,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78608,290,0,60,90,0.20689655172413793,0.0,0.3103448275862069,0.39655172413793105,0.0,0.5020847231487658,0.4043864012790136,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78609,940,0,140,330,0.14893617021276595,0.0,0.35106382978723405,0.2854609929078014,0.0,0.5679610875335329,0.38403993619860044,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78610,20910,380,2640,5120,0.12625538020086083,0.018173122907699665,0.24485891917742708,0.24198947871831658,0.09790037179309174,0.39613975074727004,0.29694819043882315,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78611,6950,100,1130,2190,0.16258992805755396,0.014388489208633094,0.31510791366906477,0.3116306954436451,0.07751218380134603,0.5097905798110011,0.3773907922447254,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78612,7080,150,1420,2420,0.20056497175141244,0.0211864406779661,0.3418079096045198,0.38441619585687387,0.11413340623291417,0.5529865955834964,0.43324459677145805,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78613,39690,890,3750,9740,0.0944822373393802,0.022423784328546234,0.2454018644494835,0.18109095490047872,0.12079909622152327,0.39701814311077627,0.2722290037272171,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78614,260,0,50,80,0.19230769230769232,0.0,0.3076923076923077,0.3685897435897436,0.0,0.49779340072869094,0.38987241494329555,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78615,780,0,130,240,0.16666666666666666,0.0,0.3076923076923077,0.3194444444444444,0.0,0.49779340072869094,0.3677570303279109,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78616,4330,70,1010,1640,0.23325635103926096,0.016166281755196306,0.3787528868360277,0.44707467282525015,0.08708932429412204,0.6127572346152246,0.4856332907776259,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78617,10980,150,2940,4190,0.2677595628415301,0.01366120218579235,0.38160291438979965,0.5132058287795993,0.07359421822668782,0.617368090566753,0.5161176855285273,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78618,130,0,0,30,0.0,0.0,0.23076923076923078,0.0,0.0,0.3733450505465182,0.1680052727459332,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78619,2620,30,130,560,0.04961832061068702,0.011450381679389313,0.21374045801526717,0.09510178117048346,0.06168431420832308,0.3457954157733654,0.2045721700455643,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78620,10000,200,710,2360,0.071,0.02,0.236,0.13608333333333333,0.10774193548387097,0.3818075383589059,0.24382508580989476,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78621,12070,200,2430,3960,0.20132560066280034,0.016570008285004142,0.328086164043082,0.385874067937034,0.08926423818050619,0.53078716382587,0.42142397811135746,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78623,950,0,70,230,0.07368421052631578,0.0,0.24210526315789474,0.1412280701754386,0.0,0.39168480741546996,0.23981079491590884,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78624,11900,90,1520,3670,0.12773109243697478,0.007563025210084034,0.30840336134453783,0.24481792717086834,0.040742748712388185,0.4989437636295345,0.3387670357314201,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78626,18330,310,2770,5110,0.15111838516093834,0.01691216584833606,0.27877795962902346,0.28964357155846515,0.09110747408619749,0.4510149428587962,0.34240707889638733,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78628,19440,300,1650,4340,0.08487654320987655,0.015432098765432098,0.22325102880658437,0.1626800411522634,0.0831342094782955,0.36118188874887786,0.24405128940334314,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78629,5670,60,1400,2090,0.24691358024691357,0.010582010582010581,0.36860670194003525,0.4732510288065844,0.0570063150708312,0.5963424469928805,0.4870176956168423,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78631,1420,20,220,490,0.15492957746478872,0.014084507042253521,0.34507042253521125,0.29694835680751175,0.07587460245343026,0.5582647821552396,0.39243337277858115,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78632,440,0,70,120,0.1590909090909091,0.0,0.2727272727272727,0.30492424242424243,0.0,0.44122596882770326,0.3357675950633756,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78633,15180,130,480,2810,0.03162055335968379,0.008563899868247694,0.18511198945981555,0.0606060606060606,0.046134557354753705,0.2994794619337793,0.16665194087840332,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78634,18390,390,2590,4560,0.1408374116367591,0.021207177814029365,0.24796084828711257,0.2699383723037883,0.11424511919170659,0.40115814022834145,0.31341794255862904,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78636,2020,30,280,670,0.13861386138613863,0.01485148514851485,0.3316831683168317,0.2656765676567657,0.08000638773554775,0.5366065000429329,0.36902801923841916,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78638,1090,0,180,370,0.1651376146788991,0.0,0.3394495412844037,0.31651376146788995,0.0,0.5491711599782118,0.3895582146507458,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78639,3720,40,790,1440,0.21236559139784947,0.010752688172043012,0.3870967741935484,0.4070340501792115,0.057925771765522036,0.626256213819966,0.4707731959761821,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
2019,78640,30480,620,5410,9400,0.17749343832020997,0.020341207349081365,0.3083989501312336,0.3401957567804025,0.10958005249343833,0.4989366270427003,0.38856757796974006,19727.0,0.0,4.0,4292.0,1042.0,13910.0,479.0
